date,eq_count,max_magnitude,mean_depth_km,energy_log10,dispersion_km
2024-12-08,1,4.6,521.687,11.7,0.0
2024-12-09,0,,,,
2024-12-10,0,,,,
2024-12-11,1,4.5,531.0,11.55,0.0
2024-12-12,3,4.9,547.5296666666667,12.502411889157251,327.8714512466463
2024-12-13,1,4.5,487.636,11.55,0.0
2024-12-14,0,,,,
2024-12-15,1,4.5,454.898,11.55,0.0
2024-12-16,0,,,,
2024-12-17,1,5.6,549.327,13.2,0.0
2024-12-18,0,,,,
2024-12-19,1,4.5,579.068,11.55,0.0
2024-12-20,0,,,,
2024-12-21,1,4.8,607.996,12.0,0.0
2024-12-22,2,4.5,549.0825,11.851029995663982,0.0
2024-12-23,3,4.6,542.0433333333334,12.132639965117058,1922.0654873266487
2024-12-24,0,,,,
2024-12-25,1,5.6,458.667,13.2,0.0
2024-12-26,0,,,,
2024-12-27,2,5.3,448.504,12.80149694202523,0.0
2024-12-28,1,5.5,542.804,13.05,0.0
2024-12-29,0,,,,
2024-12-30,3,4.9,546.369,12.382901311711835,484.7774943692631
2024-12-31,0,,,,
2025-01-01,0,,,,
2025-01-02,0,,,,
2025-01-03,0,,,,
2025-01-04,0,,,,
2025-01-05,1,4.7,546.314,11.85,0.0
2025-01-06,1,4.5,539.314,11.55,0.0
2025-01-07,3,5.6,420.8286666666666,13.370468815793298,2830.284961747336
2025-01-08,0,,,,
2025-01-09,1,4.5,623.083,11.55,0.0
2025-01-10,0,,,,
2025-01-11,0,,,,
2025-01-12,2,5.0,507.8505,12.371081852649532,0.0
2025-01-13,4,5.4,535.99825,13.012756924938309,3452.2182858436377
2025-01-14,2,5.1,357.1965,12.682474080687586,0.0
2025-01-15,1,4.6,492.851,11.7,0.0
2025-01-16,0,,,,
2025-01-17,0,,,,
2025-01-18,3,4.8,563.3026666666666,12.268578117629064,125.36097977459464
2025-01-19,0,,,,
2025-01-20,0,,,,
2025-01-21,2,4.8,536.1175000000001,12.176434862436484,0.0
2025-01-22,1,4.6,542.558,11.7,0.0
2025-01-23,1,5.6,598.0,13.2,0.0
2025-01-24,0,,,,
2025-01-25,0,,,,
2025-01-26,0,,,,
2025-01-27,2,4.6,462.251,11.932474080687586,0.0
2025-01-28,1,4.5,302.385,11.55,0.0
2025-01-29,0,,,,
2025-01-30,0,,,,
2025-01-31,0,,,,
2025-02-01,0,,,,
2025-02-02,1,4.5,622.147,11.55,0.0
2025-02-03,0,,,,
2025-02-04,0,,,,
2025-02-05,0,,,,
2025-02-06,0,,,,
2025-02-07,1,4.5,488.306,11.55,0.0
2025-02-08,0,,,,
2025-02-09,1,4.6,521.696,11.7,0.0
2025-02-10,1,4.5,601.502,11.55,0.0
2025-02-11,0,,,,
2025-02-12,3,4.7,542.1666666666666,12.194221866731146,2972.460591595961
2025-02-13,1,4.5,584.602,11.55,0.0
2025-02-14,0,,,,
2025-02-15,0,,,,
2025-02-16,2,4.7,421.1785,12.082474080687588,0.0
2025-02-17,1,4.6,543.835,11.7,0.0
2025-02-18,1,4.5,416.782,11.55,0.0
2025-02-19,0,,,,
2025-02-20,4,4.8,502.492,12.455758297818772,3915.85155743878
2025-02-21,0,,,,
2025-02-22,2,4.5,477.2175,11.851029995663982,0.0
2025-02-23,1,4.6,517.496,11.7,0.0
2025-02-24,3,4.6,503.3916666666667,12.177121254719662,354.7734732058522
2025-02-25,1,5.2,578.306,12.6,0.0
2025-02-26,1,5.8,388.0,13.5,0.0
2025-02-27,1,4.5,565.968,11.55,0.0
2025-02-28,1,4.6,552.702,11.7,0.0
2025-03-01,1,4.8,590.686,12.0,0.0
2025-03-02,0,,,,
2025-03-03,2,5.4,446.085,12.926572375596104,0.0
2025-03-04,0,,,,
2025-03-05,0,,,,
2025-03-06,0,,,,
2025-03-07,0,,,,
2025-03-08,0,,,,
2025-03-09,0,,,,
2025-03-10,1,4.7,403.651,11.85,0.0
2025-03-11,3,5.6,565.005,13.23716214270614,4648.253551917775
2025-03-12,0,,,,
2025-03-13,0,,,,
2025-03-14,1,4.7,553.909,11.85,0.0
2025-03-15,1,4.7,633.722,11.85,0.0
2025-03-16,4,4.9,512.8652500000001,12.442436713940324,3166.772327405006
2025-03-17,0,,,,
2025-03-18,0,,,,
2025-03-19,2,4.8,535.391,12.30102999566398,0.0
2025-03-20,1,4.7,562.693,11.85,0.0
2025-03-21,1,4.6,550.443,11.7,0.0
2025-03-22,2,5.5,459.3085,13.076572375596104,0.0
2025-03-23,2,4.5,463.005,11.851029995663982,0.0
2025-03-24,0,,,,
2025-03-25,1,4.5,580.769,11.55,0.0
2025-03-26,2,4.8,547.7570000000001,12.131879480002064,0.0
2025-03-27,0,,,,
2025-03-28,3,4.9,436.827,12.39362726604562,743.2136245859655
2025-03-29,0,,,,
2025-03-30,0,,,,
2025-03-31,2,4.9,563.6015,12.382474080687588,0.0
2025-04-01,5,5.0,543.1634,12.59262327478455,1625.7892315737213
2025-04-02,1,4.8,590.393,12.0,0.0
2025-04-03,2,4.6,537.5205000000001,11.932474080687586,0.0
2025-04-04,1,4.6,551.56,11.7,0.0
2025-04-05,0,,,,
2025-04-06,0,,,,
2025-04-07,1,4.5,545.073,11.55,0.0
2025-04-08,2,4.6,636.3734999999999,11.932474080687586,0.0
2025-04-09,3,4.9,473.04566666666665,12.355746090539691,2926.352608403109
2025-04-10,0,,,,
2025-04-11,1,4.5,558.885,11.55,0.0
2025-04-12,0,,,,
2025-04-13,1,5.9,369.0,13.650000000000002,0.0
2025-04-14,1,4.6,557.326,11.7,0.0
2025-04-15,0,,,,
2025-04-16,0,,,,
2025-04-17,0,,,,
2025-04-18,0,,,,
2025-04-19,0,,,,
2025-04-20,0,,,,
2025-04-21,0,,,,
2025-04-22,1,4.5,574.613,11.55,0.0
2025-04-23,0,,,,
2025-04-24,1,4.8,501.972,12.0,0.0
2025-04-25,1,4.5,503.14,11.55,0.0
2025-04-26,0,,,,
2025-04-27,1,4.5,526.147,11.55,0.0
2025-04-28,0,,,,
2025-04-29,0,,,,
2025-04-30,0,,,,
2025-05-01,0,,,,
2025-05-02,1,4.5,473.501,11.55,0.0
2025-05-03,1,4.5,471.136,11.55,0.0
2025-05-04,1,4.5,551.556,11.55,0.0
2025-05-05,0,,,,
2025-05-06,1,4.7,589.473,11.85,0.0
2025-05-07,1,4.5,577.053,11.55,0.0
2025-05-08,2,4.5,565.2505,11.851029995663982,0.0
2025-05-09,0,,,,
2025-05-10,2,4.6,560.722,11.932474080687586,0.0
2025-05-11,2,4.7,476.5375,12.082474080687588,0.0
2025-05-12,0,,,,
2025-05-13,1,5.6,445.198,13.2,0.0
2025-05-14,1,4.5,513.179,11.55,0.0
2025-05-15,2,5.9,413.609,13.653436094751733,0.0
2025-05-16,0,,,,
2025-05-17,1,4.6,535.212,11.7,0.0
2025-05-18,0,,,,
2025-05-19,0,,,,
2025-05-20,3,4.8,575.2303333333333,12.268578117629064,95.70375663834142
2025-05-21,0,,,,
2025-05-22,0,,,,
2025-05-23,1,4.6,427.738,11.7,0.0
2025-05-24,0,,,,
2025-05-25,0,,,,
2025-05-26,0,,,,
2025-05-27,1,5.0,545.272,12.3,0.0
2025-05-28,1,4.6,493.13,11.7,0.0
2025-05-29,0,,,,
2025-05-30,2,4.6,538.6814999999999,11.932474080687586,0.0
2025-05-31,1,4.5,421.474,11.55,0.0
2025-06-01,0,,,,
2025-06-02,0,,,,
2025-06-03,1,5.0,518.468,12.3,0.0
2025-06-04,0,,,,
2025-06-05,0,,,,
2025-06-06,3,5.9,448.52366666666666,13.660211822507032,2713.9874599151703
2025-06-07,1,4.9,341.612,12.15,0.0
2025-06-08,0,,,,
2025-06-09,0,,,,
2025-06-10,1,4.7,549.345,11.85,0.0
2025-06-11,0,,,,
2025-06-12,0,,,,
2025-06-13,2,5.3,411.537,12.776572375596103,0.0
2025-06-14,0,,,,
2025-06-15,0,,,,
2025-06-16,0,,,,
2025-06-17,0,,,,
2025-06-18,1,4.9,618.221,12.15,0.0
2025-06-19,0,,,,
2025-06-20,0,,,,
2025-06-21,0,,,,
2025-06-22,1,4.5,605.504,11.55,0.0
2025-06-23,1,4.5,583.264,11.55,0.0
2025-06-24,3,5.0,534.778,12.532901311711838,286.43119687546977
2025-06-25,1,4.8,535.74,12.0,0.0
2025-06-26,3,4.7,551.083,12.194221866731146,133.99534917641287
2025-06-27,0,,,,
2025-06-28,0,,,,
2025-06-29,1,4.5,550.94,11.55,0.0
2025-06-30,0,,,,
2025-07-01,1,4.6,562.712,11.7,0.0
2025-07-02,1,5.6,526.92,13.2,0.0
2025-07-03,1,5.0,552.378,12.3,0.0
2025-07-04,0,,,,
2025-07-05,0,,,,
2025-07-06,0,,,,
2025-07-07,2,4.9,534.9415,12.247322793708696,0.0
2025-07-08,0,,,,
2025-07-09,2,5.2,525.638,12.63707776445072,0.0
2025-07-10,2,4.9,558.009,12.247322793708696,0.0
2025-07-11,0,,,,
2025-07-12,2,4.5,538.97,11.851029995663982,0.0
2025-07-13,0,,,,
2025-07-14,2,4.7,479.6775,12.026434862436489,0.0
2025-07-15,1,4.8,629.783,12.0,0.0
2025-07-16,1,4.6,383.261,11.7,0.0
2025-07-17,2,4.8,600.289,12.232474080687586,0.0
2025-07-18,4,5.1,520.13175,12.589147604583298,3354.0066930399084
2025-07-19,0,,,,
2025-07-20,0,,,,
2025-07-21,0,,,,
2025-07-22,0,,,,
2025-07-23,2,5.6,525.077,13.226572375596104,0.0
2025-07-24,1,6.6,314.151,14.7,0.0
2025-07-25,0,,,,
2025-07-26,1,4.6,532.852,11.7,0.0
2025-07-27,1,5.3,609.233,12.75,0.0
2025-07-28,1,4.6,394.174,11.7,0.0
2025-07-29,3,6.6,470.422,14.72698070227496,298.7336907283328
2025-07-30,2,4.6,494.862,11.932474080687586,0.0
2025-07-31,3,5.1,469.6873333333333,12.635440532855828,3646.8856351409418
2025-08-01,1,4.5,461.007,11.55,0.0
2025-08-02,0,,,,
2025-08-03,1,5.0,481.669,12.3,0.0
2025-08-04,0,,,,
2025-08-05,0,,,,
2025-08-06,0,,,,
2025-08-07,0,,,,
2025-08-08,0,,,,
2025-08-09,0,,,,
2025-08-10,0,,,,
2025-08-11,0,,,,
2025-08-12,3,5.4,521.785,12.937162142706145,1.0090814899052016
2025-08-13,1,4.5,392.932,11.55,0.0
2025-08-14,1,4.6,334.44,11.7,0.0
2025-08-15,0,,,,
2025-08-16,1,4.5,575.858,11.55,0.0
2025-08-17,0,,,,
2025-08-18,2,4.7,359.751,12.026434862436489,0.0
2025-08-19,0,,,,
2025-08-20,1,4.5,521.596,11.55,0.0
2025-08-21,0,,,,
2025-08-22,0,,,,
2025-08-23,1,4.5,505.13,11.55,0.0
2025-08-24,1,5.4,352.442,12.900000000000002,0.0
2025-08-25,0,,,,
2025-08-26,1,5.6,614.102,13.2,0.0
2025-08-27,0,,,,
2025-08-28,0,,,,
2025-08-29,0,,,,
2025-08-30,0,,,,
2025-08-31,1,4.6,546.395,11.7,0.0
2025-09-01,0,,,,
2025-09-02,2,4.7,509.006,12.026434862436489,0.0
2025-09-03,1,4.7,532.426,11.85,0.0
2025-09-04,1,4.7,385.072,11.85,0.0
2025-09-05,2,4.5,544.5889999999999,11.851029995663982,0.0
2025-09-06,1,4.7,558.289,11.85,0.0
2025-09-07,0,,,,
2025-09-08,0,,,,
2025-09-09,0,,,,
2025-09-10,0,,,,
2025-09-11,0,,,,
2025-09-12,0,,,,
2025-09-13,1,4.8,561.143,12.0,0.0
2025-09-14,0,,,,
2025-09-15,1,4.7,629.043,11.85,0.0
2025-09-16,0,,,,
2025-09-17,0,,,,
2025-09-18,0,,,,
2025-09-19,0,,,,
2025-09-20,2,4.6,488.0345,11.932474080687586,0.0
2025-09-21,0,,,,
2025-09-22,0,,,,
2025-09-23,1,4.8,352.561,12.0,0.0
2025-09-24,0,,,,
2025-09-25,0,,,,
2025-09-26,0,,,,
2025-09-27,1,4.6,614.565,11.7,0.0
2025-09-28,1,5.5,573.583,13.05,0.0
2025-09-29,0,,,,
2025-09-30,1,4.5,549.705,11.55,0.0
2025-10-01,0,,,,
2025-10-02,1,5.7,559.2,13.35,0.0
2025-10-03,0,,,,
2025-10-04,1,4.9,530.181,12.15,0.0
2025-10-05,1,4.6,559.959,11.7,0.0
2025-10-06,2,5.6,592.71,13.209615408440142,0.0
2025-10-07,0,,,,
2025-10-08,0,,,,
2025-10-09,1,4.5,600.135,11.55,0.0
2025-10-10,0,,,,
2025-10-11,2,4.8,501.3905,12.131879480002064,0.0
2025-10-12,0,,,,
2025-10-13,0,,,,
2025-10-14,2,5.3,446.909,12.776572375596103,0.0
2025-10-15,0,,,,
2025-10-16,1,5.1,553.818,12.45,0.0
2025-10-17,1,4.6,425.906,11.7,0.0
2025-10-18,0,,,,
2025-10-19,0,,,,
2025-10-20,3,5.1,468.155,12.788023565399422,2129.6006633830334
2025-10-21,1,4.5,556.158,11.55,0.0
2025-10-22,1,4.6,577.946,11.7,0.0
2025-10-23,0,,,,
2025-10-24,1,4.5,599.507,11.55,0.0
2025-10-25,3,5.2,501.055,12.702760516148048,1432.0337122519172
2025-10-26,0,,,,
2025-10-27,1,4.6,647.752,11.7,0.0
2025-10-28,0,,,,
2025-10-29,3,4.8,546.8193333333334,12.39814620332089,2964.3529747005628
2025-10-30,0,,,,
2025-10-31,1,5.4,529.356,12.900000000000002,0.0
2025-11-01,1,4.5,361.049,11.55,0.0
2025-11-02,0,,,,
2025-11-03,2,4.6,479.3905,12.00102999566398,0.0
2025-11-04,0,,,,
2025-11-05,0,,,,
2025-11-06,0,,,,
2025-11-07,2,4.5,539.3230000000001,11.851029995663982,0.0
2025-11-08,1,5.6,496.098,13.2,0.0
2025-11-09,0,,,,
2025-11-10,0,,,,
2025-11-11,1,4.6,510.671,11.7,0.0
2025-11-12,0,,,,
2025-11-13,0,,,,
2025-11-14,0,,,,
2025-11-15,1,4.5,525.651,11.55,0.0
2025-11-16,0,,,,
2025-11-17,0,,,,
2025-11-18,1,4.6,570.435,11.7,0.0
2025-11-19,0,,,,
2025-11-20,0,,,,
2025-11-21,1,5.6,515.967,13.2,0.0
2025-11-22,1,4.5,595.443,11.55,0.0
2025-11-23,0,,,,
2025-11-24,3,4.7,543.306,12.151545298844896,265.5064706326794
2025-11-25,0,,,,
2025-11-26,1,4.6,564.849,11.7,0.0
2025-11-27,0,,,,
2025-11-28,0,,,,
2025-11-29,1,4.5,304.108,11.55,0.0
2025-11-30,0,,,,
2025-12-01,0,,,,
2025-12-02,2,5.6,567.4265,13.218978441047732,0.0
2025-12-03,3,4.6,573.7896666666667,12.083077438168312,226.20196333884803
2025-12-04,1,5.2,599.274,12.6,0.0
2025-12-05,0,,,,
2025-12-06,0,,,,
2025-12-07,1,4.6,544.334,11.7,0.0
2025-12-08,0,,,,
2025-12-09,1,4.5,404.6,11.55,0.0
2025-12-10,0,,,,
2025-12-11,1,5.1,575.904,12.45,0.0
2025-12-12,1,5.3,367.01,12.75,0.0
2025-12-13,0,,,,
2025-12-14,1,4.6,504.307,11.7,0.0
2025-12-15,1,4.9,603.163,12.15,0.0
2025-12-16,1,4.9,508.72,12.15,0.0
2025-12-17,2,5.4,484.3525,12.918978441047736,0.0
2025-12-18,1,4.6,416.609,11.7,0.0
2025-12-19,1,4.5,544.976,11.55,0.0
2025-12-20,0,,,,
2025-12-21,0,,,,
2025-12-22,2,4.8,520.8530000000001,12.176434862436484,0.0
2025-12-23,2,5.2,427.225,12.63707776445072,0.0
2025-12-24,0,,,,
2025-12-25,0,,,,
2025-12-26,3,4.8,563.9393333333334,12.344221866731145,3131.201232812162
2025-12-27,3,5.6,562.2763333333334,13.235623004585923,5208.729295735921
2025-12-28,2,4.6,584.111,11.932474080687586,0.0
2025-12-29,1,4.8,600.131,12.0,0.0
2025-12-30,3,5.3,550.5813333333333,12.811535721539036,5525.599194056944
2025-12-31,0,,,,
2026-01-01,0,,,,
2026-01-02,0,,,,
2026-01-03,2,4.7,487.6055,12.026434862436489,0.0
2026-01-04,0,,,,
2026-01-05,1,5.1,413.503,12.45,0.0
2026-01-06,1,4.9,571.187,12.15,0.0
2026-01-07,1,5.5,538.866,13.05,0.0
2026-01-08,2,4.6,558.688,11.932474080687586,0.0
2026-01-09,2,4.6,565.1825,11.932474080687586,0.0
2026-01-10,1,4.7,531.072,11.85,0.0
2026-01-11,0,,,,
2026-01-12,1,5.6,396.0,13.2,0.0
2026-01-13,1,4.6,572.544,11.7,0.0
2026-01-14,0,,,,
2026-01-15,1,4.5,476.304,11.55,0.0
2026-01-16,1,4.5,477.824,11.55,0.0
2026-01-17,0,,,,
2026-01-18,0,,,,
2026-01-19,0,,,,
2026-01-20,2,4.7,451.6205,12.026434862436489,0.0
2026-01-21,1,4.7,498.092,11.85,0.0
2026-01-22,0,,,,
2026-01-23,0,,,,
2026-01-24,2,5.0,585.3209999999999,12.476434862436486,0.0
2026-01-25,3,4.9,535.8336666666667,12.464448527210145,3046.9605635055264
2026-01-26,0,,,,
2026-01-27,2,4.5,438.7415,11.851029995663982,0.0
2026-01-28,1,4.8,310.86,12.0,0.0
2026-01-29,1,4.6,533.415,11.7,0.0
2026-01-30,0,,,,
2026-01-31,3,4.8,500.06666666666666,12.301545298844896,3073.962147735808
2026-02-01,1,4.7,529.208,11.85,0.0
2026-02-02,0,,,,
2026-02-03,0,,,,
2026-02-04,1,4.8,387.649,12.0,0.0
2026-02-05,2,5.2,584.74,12.63707776445072,0.0
2026-02-06,2,4.8,555.9685,12.131879480002064,0.0
2026-02-07,0,,,,
2026-02-08,1,4.5,512.225,11.55,0.0
2026-02-09,1,4.6,602.949,11.7,0.0
2026-02-10,1,6.2,532.492,14.1,0.0
2026-02-11,1,4.6,413.937,11.7,0.0
2026-02-12,1,4.6,553.533,11.7,0.0
2026-02-13,1,4.5,590.598,11.55,0.0
2026-02-14,2,4.6,596.6769999999999,12.00102999566398,0.0
2026-02-15,0,,,,
2026-02-16,0,,,,
2026-02-17,1,4.9,549.025,12.15,0.0
2026-02-18,1,4.5,532.489,11.55,0.0
2026-02-19,2,4.6,486.618,11.932474080687586,0.0
2026-02-20,2,5.4,583.6845000000001,12.918978441047736,0.0
2026-02-21,2,4.9,554.923,12.247322793708696,0.0
2026-02-22,3,7.1,636.08,15.460462139456476,3573.930947668136
2026-02-23,3,5.0,491.65766666666667,12.54362726604562,177.30674472389043
2026-02-24,1,5.0,310.971,12.3,0.0
2026-02-25,0,,,,
2026-02-26,1,4.7,501.871,11.85,0.0
2026-02-27,0,,,,
2026-02-28,1,4.8,580.674,12.0,0.0
2026-03-01,1,6.3,596.319,14.25,0.0
2026-03-02,0,,,,
2026-03-03,0,,,,
2026-03-04,1,4.5,526.923,11.55,0.0
2026-03-05,3,4.8,566.1466666666666,12.39814620332089,2798.559831613117
2026-03-06,1,4.9,386.29,12.15,0.0
2026-03-07,0,,,,
2026-03-08,3,4.9,432.8476666666666,12.393627266045621,1564.1929071247448
2026-03-09,4,6.0,490.30725,13.814945552406105,8629.902937466148
2026-03-10,1,4.6,527.385,11.7,0.0
2026-03-11,1,4.6,583.592,11.7,0.0
2026-03-12,0,,,,
